sample_name,replicate,layer,Q2E,zooMS_ID,batch,plate
DC7904,1,9.3,0.606666666666667,Rhinocerotidae,16,1
DC7904,2,9.3,0.606666666666667,Rhinocerotidae,16,1
DC7904,3,9.3,0.606666666666667,Rhinocerotidae,16,1
DC7905,1,9.3,0.593333333333333,Elephantidae,16,1
DC7905,2,9.3,0.593333333333333,Elephantidae,16,1
DC7905,3,9.3,0.593333333333333,Elephantidae,16,1
DC7909,1,9.3,0.723333333333333,Bison/Yak,16,1
DC7909,2,9.3,0.723333333333333,Bison/Yak,16,1
DC7909,3,9.3,0.723333333333333,Bison/Yak,16,1
DC7910,1,9.3,0.496666666666667,Equidae,16,1
DC7910,2,9.3,0.496666666666667,Equidae,16,1
DC7910,3,9.3,0.496666666666667,Equidae,16,1
DC7911,1,9.3,0.88,Bison/Yak,16,1
DC7911,2,9.3,0.88,Bison/Yak,16,1
DC7911,3,9.3,0.88,Bison/Yak,16,1
DC7913,1,9.3,0.65,Bison/Yak,16,1
DC7913,2,9.3,0.65,Bison/Yak,16,1
DC7913,3,9.3,0.65,Bison/Yak,16,1
DC7914,1,9.3,0.52,Crocuta/Panthera,16,1
DC7914,2,9.3,0.52,Crocuta/Panthera,16,1
DC7914,3,9.3,0.52,Crocuta/Panthera,16,1
DC7915,1,9.3,0.746666666666667,Bison/Yak,16,1
DC7915,2,9.3,0.746666666666667,Bison/Yak,16,1
DC7915,3,9.3,0.746666666666667,Bison/Yak,16,1
DC7916,1,9.3,0.66,Bison/Yak,16,1
DC7916,2,9.3,0.66,Bison/Yak,16,1
DC7916,3,9.3,0.66,Bison/Yak,16,1
DC7917,1,9.3,0.583333333333333,Bison/Yak,16,1
DC7917,2,9.3,0.583333333333333,Bison/Yak,16,1
DC7917,3,9.3,0.583333333333333,Bison/Yak,16,1
DC7919,1,9.3,0.583333333333333,Cervidae/Gazella/Saiga,16,1
DC7919,2,9.3,0.583333333333333,Cervidae/Gazella/Saiga,16,1
DC7919,3,9.3,0.583333333333333,Cervidae/Gazella/Saiga,16,1
DC7920,1,9.3,0.63,Bison/Yak,16,1
DC7920,2,9.3,0.63,Bison/Yak,16,1
DC7920,3,9.3,0.63,Bison/Yak,16,1
DC7921,1,9.3,0.366666666666667,Bison/Yak,16,1
DC7921,2,9.3,0.366666666666667,Bison/Yak,16,1
DC7921,3,9.3,0.366666666666667,Bison/Yak,16,1
DC7923,1,9.3,0.553333333333333,Cervidae/Gazella/Saiga,16,1
DC7923,2,9.3,0.553333333333333,Cervidae/Gazella/Saiga,16,1
DC7923,3,9.3,0.553333333333333,Cervidae/Gazella/Saiga,16,1
DC7924,1,9.3,0.726666666666667,Bison/Yak,16,1
DC7924,2,9.3,0.726666666666667,Bison/Yak,16,1
DC7924,3,9.3,0.726666666666667,Bison/Yak,16,1
DC7926,1,9.3,0.45,Bison/Yak,16,1
DC7926,2,9.3,0.45,Bison/Yak,16,1
DC7926,3,9.3,0.45,Bison/Yak,16,1
DC7927,1,9.3,0.676666666666667,Rhinocerotidae,16,1
DC7927,2,9.3,0.676666666666667,Rhinocerotidae,16,1
DC7927,3,9.3,0.676666666666667,Rhinocerotidae,16,1
DC7928,1,9.3,0.663333333333333,Equidae,16,1
DC7928,2,9.3,0.663333333333333,Equidae,16,1
DC7928,3,9.3,0.663333333333333,Equidae,16,1
DC7930,1,9.3,0.49,Equidae,16,1
DC7930,2,9.3,0.49,Equidae,16,1
DC7930,3,9.3,0.49,Equidae,16,1
DC7932,1,9.3,0.646666666666667,Bison/Yak,16,1
DC7932,2,9.3,0.646666666666667,Bison/Yak,16,1
DC7932,3,9.3,0.646666666666667,Bison/Yak,16,1
DC7934,1,9.3,0.563333333333333,Ovis/Capra,16,1
DC7934,2,9.3,0.563333333333333,Ovis/Capra,16,1
DC7934,3,9.3,0.563333333333333,Ovis/Capra,16,1
DC7935,1,9.3,0.97,Cervidae/Gazella/Saiga,16,1
DC7935,2,9.3,0.97,Cervidae/Gazella/Saiga,16,1
DC7935,3,9.3,0.97,Cervidae/Gazella/Saiga,16,1
DC7936,1,9.3,0.5,Bison/Yak,16,1
DC7936,2,9.3,0.5,Bison/Yak,16,1
DC7936,3,9.3,0.5,Bison/Yak,16,1
DC7937,1,9.3,0.793333333333333,Bison/Yak,16,1
DC7937,2,9.3,0.793333333333333,Bison/Yak,16,1
DC7937,3,9.3,0.793333333333333,Bison/Yak,16,1
DC7938,1,9.3,0.47,Equidae,16,1
DC7938,2,9.3,0.47,Equidae,16,1
DC7938,3,9.3,0.47,Equidae,16,1
DC7939,1,9.3,0.603333333333333,Equidae,16,1
DC7939,2,9.3,0.603333333333333,Equidae,16,1
DC7939,3,9.3,0.603333333333333,Equidae,16,1
DC7942,1,9.3,0.533333333333333,Ovis,16,1
DC7942,2,9.3,0.533333333333333,Ovis,16,1
DC7942,3,9.3,0.533333333333333,Ovis,16,1
DC7943,1,9.3,0.953333333333333,Cervidae/Gazella/Saiga,16,1
DC7943,2,9.3,0.953333333333333,Cervidae/Gazella/Saiga,16,1
DC7943,3,9.3,0.953333333333333,Cervidae/Gazella/Saiga,16,1
DC7944,1,9.3,0.543333333333333,Bison/Yak,16,1
DC7944,2,9.3,0.543333333333333,Bison/Yak,16,1
DC7944,3,9.3,0.543333333333333,Bison/Yak,16,1
DC7946,1,9.3,0.67,Bison/Yak,16,1
DC7946,2,9.3,0.67,Bison/Yak,16,1
DC7946,3,9.3,0.67,Bison/Yak,16,1
DC7948,1,9.3,0.796666666666667,Equidae,16,1
DC7948,2,9.3,0.796666666666667,Equidae,16,1
DC7948,3,9.3,0.796666666666667,Equidae,16,1
DC7950,1,9.3,0.736666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,1
DC7950,2,9.3,0.736666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,1
DC7950,3,9.3,0.736666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,1
DC7952,1,9.3,0.98,Cervidae/Gazella/Saiga,16,1
DC7952,2,9.3,0.98,Cervidae/Gazella/Saiga,16,1
DC7952,3,9.3,0.98,Cervidae/Gazella/Saiga,16,1
DC7954,1,9.3,0.723333333333333,Bison/Yak,16,1
DC7954,2,9.3,0.723333333333333,Bison/Yak,16,1
DC7954,3,9.3,0.723333333333333,Bison/Yak,16,1
DC7956,1,9.3,0.963333333333333,Cervidae/Gazella/Saiga,16,1
DC7956,2,9.3,0.963333333333333,Cervidae/Gazella/Saiga,16,1
DC7956,3,9.3,0.963333333333333,Cervidae/Gazella/Saiga,16,1
DC7957,1,9.3,0.62,Bison/Yak,16,1
DC7957,2,9.3,0.62,Bison/Yak,16,1
DC7957,3,9.3,0.62,Bison/Yak,16,1
DC7958,1,9.3,0.51,Bison/Yak,16,1
DC7958,2,9.3,0.51,Bison/Yak,16,1
DC7958,3,9.3,0.51,Bison/Yak,16,1
DC7959,1,9.3,0.766666666666667,Capra,16,1
DC7959,2,9.3,0.766666666666667,Capra,16,1
DC7959,3,9.3,0.766666666666667,Capra,16,1
DC7961,1,9.3,0.206666666666667,Ovis/Capra,16,1
DC7961,2,9.3,0.206666666666667,Ovis/Capra,16,1
DC7961,3,9.3,0.206666666666667,Ovis/Capra,16,1
DC7963,1,9.3,0.396666666666667,Ovis/Capra,16,1
DC7963,2,9.3,0.396666666666667,Ovis/Capra,16,1
DC7963,3,9.3,0.396666666666667,Ovis/Capra,16,1
DC7967,1,9.3,0.413333333333333,Equidae,16,1
DC7967,2,9.3,0.413333333333333,Equidae,16,1
DC7967,3,9.3,0.413333333333333,Equidae,16,1
DC7968,1,9.3,0.84,Crocuta/Panthera,16,1
DC7968,2,9.3,0.84,Crocuta/Panthera,16,1
DC7968,3,9.3,0.84,Crocuta/Panthera,16,1
DC7969,1,9.3,0.81,Crocuta/Panthera,16,1
DC7969,2,9.3,0.81,Crocuta/Panthera,16,1
DC7969,3,9.3,0.81,Crocuta/Panthera,16,1
DC7975,1,9.3,0.81,Ovis/Capra,16,1
DC7975,2,9.3,0.81,Ovis/Capra,16,1
DC7975,3,9.3,0.81,Ovis/Capra,16,1
DC7978,1,9.3,0.736666666666667,Bison/Yak,16,1
DC7978,2,9.3,0.736666666666667,Bison/Yak,16,1
DC7978,3,9.3,0.736666666666667,Bison/Yak,16,1
DC7980,1,9.3,0.536666666666667,Ovis/Capra,16,1
DC7980,2,9.3,0.536666666666667,Ovis/Capra,16,1
DC7980,3,9.3,0.536666666666667,Ovis/Capra,16,1
DC7984,1,9.3,0.933333333333333,Cervidae/Gazella/Saiga,16,1
DC7984,2,9.3,0.933333333333333,Cervidae/Gazella/Saiga,16,1
DC7984,3,9.3,0.933333333333333,Cervidae/Gazella/Saiga,16,1
DC7985,1,9.3,0.58,Rhinocerotidae,16,1
DC7985,2,9.3,0.58,Rhinocerotidae,16,1
DC7985,3,9.3,0.58,Rhinocerotidae,16,1
DC7987,1,9.3,0.336666666666667,Ovis/Capra,16,2
DC7987,2,9.3,0.336666666666667,Ovis/Capra,16,2
DC7987,3,9.3,0.336666666666667,Ovis/Capra,16,2
DC7992,1,9.3,0.516666666666667,Bison/Yak,16,2
DC7992,2,9.3,0.516666666666667,Bison/Yak,16,2
DC7992,3,9.3,0.516666666666667,Bison/Yak,16,2
DC7994,1,9.3,0.756666666666667,Bison/Yak,16,2
DC7994,2,9.3,0.756666666666667,Bison/Yak,16,2
DC7994,3,9.3,0.756666666666667,Bison/Yak,16,2
DC7995,1,9.3,0.686666666666667,Cervidae/Gazella/Saiga,16,2
DC7995,2,9.3,0.686666666666667,Cervidae/Gazella/Saiga,16,2
DC7995,3,9.3,0.686666666666667,Cervidae/Gazella/Saiga,16,2
DC8001,1,9.3,0.66,Ovis/Capra,16,2
DC8001,2,9.3,0.66,Ovis/Capra,16,2
DC8001,3,9.3,0.66,Ovis/Capra,16,2
DC8002,1,9.3,0.263333333333333,Equidae,16,2
DC8002,2,9.3,0.263333333333333,Equidae,16,2
DC8002,3,9.3,0.263333333333333,Equidae,16,2
DC8004,1,9.3,0.27,Ovis/Capra,16,2
DC8004,2,9.3,0.27,Ovis/Capra,16,2
DC8004,3,9.3,0.27,Ovis/Capra,16,2
DC8007,1,9.3,0.286666666666667,Bison/Yak,16,2
DC8007,2,9.3,0.286666666666667,Bison/Yak,16,2
DC8007,3,9.3,0.286666666666667,Bison/Yak,16,2
DC8009,1,9.3,0.71,Bison/Yak,16,2
DC8009,2,9.3,0.71,Bison/Yak,16,2
DC8009,3,9.3,0.71,Bison/Yak,16,2
DC8011,1,9.3,0.656666666666667,Bison/Yak,16,2
DC8011,2,9.3,0.656666666666667,Bison/Yak,16,2
DC8011,3,9.3,0.656666666666667,Bison/Yak,16,2
DC8012,1,9.3,0.096666666666667,Bison/Yak,16,2
DC8012,2,9.3,0.096666666666667,Bison/Yak,16,2
DC8012,3,9.3,0.096666666666667,Bison/Yak,16,2
DC8014,1,9.3,0.49,Bison/Yak,16,2
DC8014,2,9.3,0.49,Bison/Yak,16,2
DC8014,3,9.3,0.49,Bison/Yak,16,2
DC8015,1,9.3,0.373333333333333,Bison/Yak,16,2
DC8015,2,9.3,0.373333333333333,Bison/Yak,16,2
DC8015,3,9.3,0.373333333333333,Bison/Yak,16,2
DC8016,1,9.3,0.35,Ursidae,16,2
DC8016,2,9.3,0.35,Ursidae,16,2
DC8016,3,9.3,0.35,Ursidae,16,2
DC8018,1,9.3,0.806666666666667,Bison/Yak,16,2
DC8018,2,9.3,0.806666666666667,Bison/Yak,16,2
DC8018,3,9.3,0.806666666666667,Bison/Yak,16,2
DC8019,1,9.3,0.62,Ovis/Capra/Cervidae/Gazella/Saiga,16,2
DC8019,2,9.3,0.62,Ovis/Capra/Cervidae/Gazella/Saiga,16,2
DC8019,3,9.3,0.62,Ovis/Capra/Cervidae/Gazella/Saiga,16,2
DC8020,1,9.3,0.516666666666667,Bison/Yak,16,2
DC8020,2,9.3,0.516666666666667,Bison/Yak,16,2
DC8020,3,9.3,0.516666666666667,Bison/Yak,16,2
DC8022,1,9.3,0.506666666666667,Bison/Yak,16,2
DC8022,2,9.3,0.506666666666667,Bison/Yak,16,2
DC8022,3,9.3,0.506666666666667,Bison/Yak,16,2
DC8026,1,9.3,0.26,Equidae,16,2
DC8026,2,9.3,0.26,Equidae,16,2
DC8026,3,9.3,0.26,Equidae,16,2
DC8027,1,9.3,0.97,Cervidae/Gazella/Saiga,16,2
DC8027,2,9.3,0.97,Cervidae/Gazella/Saiga,16,2
DC8027,3,9.3,0.97,Cervidae/Gazella/Saiga,16,2
DC8029,1,11.4,0.596666666666667,Rhinocerotidae,16,2
DC8029,2,11.4,0.596666666666667,Rhinocerotidae,16,2
DC8029,3,11.4,0.596666666666667,Rhinocerotidae,16,2
DC8032,1,11.4,0.766666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,2
DC8032,2,11.4,0.766666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,2
DC8032,3,11.4,0.766666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,2
DC8037,1,11.4,0.67,Bison/Yak,16,2
DC8037,2,11.4,0.67,Bison/Yak,16,2
DC8037,3,11.4,0.67,Bison/Yak,16,2
DC8038,1,11.4,0.803333333333333,Equidae,16,2
DC8038,2,11.4,0.803333333333333,Equidae,16,2
DC8038,3,11.4,0.803333333333333,Equidae,16,2
DC8048,1,11.4,0.736666666666667,Rhinocerotidae,16,2
DC8048,2,11.4,0.736666666666667,Rhinocerotidae,16,2
DC8048,3,11.4,0.736666666666667,Rhinocerotidae,16,2
DC8049,1,11.4,0.796666666666667,Bison/Yak,16,2
DC8049,2,11.4,0.796666666666667,Bison/Yak,16,2
DC8049,3,11.4,0.796666666666667,Bison/Yak,16,2
DC8079,1,11.4,0.77,Bison/Yak,16,3
DC8079,2,11.4,0.77,Bison/Yak,16,3
DC8079,3,11.4,0.77,Bison/Yak,16,3
DC8082,1,11.4,0.853333333333334,Bison/Yak,16,3
DC8082,2,11.4,0.853333333333334,Bison/Yak,16,3
DC8082,3,11.4,0.853333333333334,Bison/Yak,16,3
DC8084,1,11.4,0.746666666666667,Elephantidae,16,3
DC8084,2,11.4,0.746666666666667,Elephantidae,16,3
DC8084,3,11.4,0.746666666666667,Elephantidae,16,3
DC8086,1,11.4,0.826666666666667,Rhinocerotidae,16,3
DC8086,2,11.4,0.826666666666667,Rhinocerotidae,16,3
DC8086,3,11.4,0.826666666666667,Rhinocerotidae,16,3
DC8087,1,11.4,0.68,Rhinocerotidae,16,3
DC8087,2,11.4,0.68,Rhinocerotidae,16,3
DC8087,3,11.4,0.68,Rhinocerotidae,16,3
DC8088,1,11.4,0.763333333333333,Bison/Yak,16,3
DC8088,2,11.4,0.763333333333333,Bison/Yak,16,3
DC8088,3,11.4,0.763333333333333,Bison/Yak,16,3
DC8091,1,11.4,0.64,Bison/Yak,16,3
DC8091,2,11.4,0.64,Bison/Yak,16,3
DC8091,3,11.4,0.64,Bison/Yak,16,3
DC8093,1,11.4,0.803333333333333,Equidae,16,3
DC8093,2,11.4,0.803333333333333,Equidae,16,3
DC8093,3,11.4,0.803333333333333,Equidae,16,3
DC8094,1,11.4,0.666666666666667,Cervidae/Gazella/Saiga,16,3
DC8094,2,11.4,0.666666666666667,Cervidae/Gazella/Saiga,16,3
DC8094,3,11.4,0.666666666666667,Cervidae/Gazella/Saiga,16,3
DC8096,1,11.4,0.72,Bison/Yak,16,3
DC8096,2,11.4,0.72,Bison/Yak,16,3
DC8096,3,11.4,0.72,Bison/Yak,16,3
DC8098,1,11.4,0.736666666666667,Equidae,16,3
DC8098,2,11.4,0.736666666666667,Equidae,16,3
DC8098,3,11.4,0.736666666666667,Equidae,16,3
DC8100,1,11.4,0.716666666666667,Bison/Yak,16,3
DC8100,2,11.4,0.716666666666667,Bison/Yak,16,3
DC8100,3,11.4,0.716666666666667,Bison/Yak,16,3
DC8103,1,12,0.69,Bison/Yak,16,3
DC8103,2,12,0.69,Bison/Yak,16,3
DC8103,3,12,0.69,Bison/Yak,16,3
DC8105,1,12,0.66,Canidae,16,3
DC8105,2,12,0.66,Canidae,16,3
DC8105,3,12,0.66,Canidae,16,3
DC8107,1,12,0.796666666666667,Bison/Yak,16,3
DC8107,2,12,0.796666666666667,Bison/Yak,16,3
DC8107,3,12,0.796666666666667,Bison/Yak,16,3
DC8108,1,12,0.87,Equidae,16,3
DC8108,2,12,0.87,Equidae,16,3
DC8108,3,12,0.87,Equidae,16,3
DC8109,1,12,0.803333333333333,Bison/Yak,16,3
DC8109,2,12,0.803333333333333,Bison/Yak,16,3
DC8109,3,12,0.803333333333333,Bison/Yak,16,3
DC8111,1,12,0.86,Rhinocerotidae,16,3
DC8111,2,12,0.86,Rhinocerotidae,16,3
DC8111,3,12,0.86,Rhinocerotidae,16,3
DC8114,1,12,0.503333333333333,Bison/Yak,16,3
DC8114,2,12,0.503333333333333,Bison/Yak,16,3
DC8114,3,12,0.503333333333333,Bison/Yak,16,3
DC8115,1,12,0.75,Equidae,16,3
DC8115,2,12,0.75,Equidae,16,3
DC8115,3,12,0.75,Equidae,16,3
DC8116,1,12,0.786666666666667,Bison/Yak,16,3
DC8116,2,12,0.786666666666667,Bison/Yak,16,3
DC8116,3,12,0.786666666666667,Bison/Yak,16,3
DC8118,1,12,0.596666666666667,Bison/Yak,16,3
DC8118,2,12,0.596666666666667,Bison/Yak,16,3
DC8118,3,12,0.596666666666667,Bison/Yak,16,3
DC8119,1,12,0.82,Bison/Yak,16,3
DC8119,2,12,0.82,Bison/Yak,16,3
DC8119,3,12,0.82,Bison/Yak,16,3
DC8120,1,12,0.75,Ovis/Capra/Cervidae/Gazella/Saiga,16,3
DC8120,2,12,0.75,Ovis/Capra/Cervidae/Gazella/Saiga,16,3
DC8120,3,12,0.75,Ovis/Capra/Cervidae/Gazella/Saiga,16,3
DC8121,1,12,0.86,Bison/Yak,16,3
DC8121,2,12,0.86,Bison/Yak,16,3
DC8121,3,12,0.86,Bison/Yak,16,3
DC8125,1,12,0.646666666666667,Bison/Yak,16,3
DC8125,2,12,0.646666666666667,Bison/Yak,16,3
DC8125,3,12,0.646666666666667,Bison/Yak,16,3
DC8128,1,12,0.78,Rhinocerotidae,16,3
DC8128,2,12,0.78,Rhinocerotidae,16,3
DC8128,3,12,0.78,Rhinocerotidae,16,3
DC8135,1,12,0.65,Bison/Yak,16,3
DC8135,2,12,0.65,Bison/Yak,16,3
DC8135,3,12,0.65,Bison/Yak,16,3
DC8139,1,12,0.696666666666667,Bison/Yak,16,3
DC8139,2,12,0.696666666666667,Bison/Yak,16,3
DC8139,3,12,0.696666666666667,Bison/Yak,16,3
DC8140,1,12,0.786666666666667,Elephantidae,16,3
DC8140,2,12,0.786666666666667,Elephantidae,16,3
DC8140,3,12,0.786666666666667,Elephantidae,16,3
DC8142,1,12,0.706666666666667,Elephantidae,16,3
DC8142,2,12,0.706666666666667,Elephantidae,16,3
DC8142,3,12,0.706666666666667,Elephantidae,16,3
DC8144,1,12,0.85,Bison/Yak,16,3
DC8144,2,12,0.85,Bison/Yak,16,3
DC8144,3,12,0.85,Bison/Yak,16,3
DC8148,1,12,0.776666666666667,Equidae,16,3
DC8148,2,12,0.776666666666667,Equidae,16,3
DC8148,3,12,0.776666666666667,Equidae,16,3
DC8149,1,12,0.636666666666667,Elephantidae,16,3
DC8149,2,12,0.636666666666667,Elephantidae,16,3
DC8149,3,12,0.636666666666667,Elephantidae,16,3
DC8151,1,12,0.836666666666667,Ursidae,16,3
DC8151,2,12,0.836666666666667,Ursidae,16,3
DC8151,3,12,0.836666666666667,Ursidae,16,3
DC8154,1,12,0.74,Cervidae/Gazella/Saiga,16,3
DC8154,2,12,0.74,Cervidae/Gazella/Saiga,16,3
DC8154,3,12,0.74,Cervidae/Gazella/Saiga,16,3
DC8157,1,12,0.756666666666667,Elephantidae,16,3
DC8157,2,12,0.756666666666667,Elephantidae,16,3
DC8157,3,12,0.756666666666667,Elephantidae,16,3
DC8161,1,12,0.803333333333333,Elephantidae,16,3
DC8161,2,12,0.803333333333333,Elephantidae,16,3
DC8161,3,12,0.803333333333333,Elephantidae,16,3
DC8162,1,12,0.753333333333333,Bison/Yak,16,3
DC8162,2,12,0.753333333333333,Bison/Yak,16,3
DC8162,3,12,0.753333333333333,Bison/Yak,16,3
DC8164,1,12,0.706666666666667,Ovis/Capra,16,3
DC8164,2,12,0.706666666666667,Ovis/Capra,16,3
DC8164,3,12,0.706666666666667,Ovis/Capra,16,3
DC8165,1,12,0.696666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,3
DC8165,2,12,0.696666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,3
DC8165,3,12,0.696666666666667,Ovis/Capra/Cervidae/Gazella/Saiga,16,3
DC8166,1,12,0.736666666666667,Bison/Yak,16,3
DC8166,2,12,0.736666666666667,Bison/Yak,16,3
DC8166,3,12,0.736666666666667,Bison/Yak,16,3
DC8168,1,12,0.75,Equidae,16,3
DC8168,2,12,0.75,Equidae,16,3
DC8168,3,12,0.75,Equidae,16,3
DC8169,1,12,0.51,Cervidae/Gazella/Saiga,16,3
DC8169,2,12,0.51,Cervidae/Gazella/Saiga,16,3
DC8169,3,12,0.51,Cervidae/Gazella/Saiga,16,3
DC8170,1,12,0.813333333333333,Rhinocerotidae,16,4
DC8170,2,12,0.813333333333333,Rhinocerotidae,16,4
DC8170,3,12,0.813333333333333,Rhinocerotidae,16,4
DC8171,1,12,0.59,Rhinocerotidae,16,4
DC8171,2,12,0.59,Rhinocerotidae,16,4
DC8171,3,12,0.59,Rhinocerotidae,16,4
DC8172,1,12,0.82,Bison/Yak,16,4
DC8172,2,12,0.82,Bison/Yak,16,4
DC8172,3,12,0.82,Bison/Yak,16,4
DC8173,1,12,0.703333333333333,Bison/Yak,16,4
DC8173,2,12,0.703333333333333,Bison/Yak,16,4
DC8173,3,12,0.703333333333333,Bison/Yak,16,4
DC8175,1,12,0.71,Equidae,16,4
DC8175,2,12,0.71,Equidae,16,4
DC8175,3,12,0.71,Equidae,16,4
DC8177,1,12,0.823333333333333,Capra,16,4
DC8177,2,12,0.823333333333333,Capra,16,4
DC8177,3,12,0.823333333333333,Capra,16,4
DC8178,1,12,0.63,Canidae,16,4
DC8178,2,12,0.63,Canidae,16,4
DC8178,3,12,0.63,Canidae,16,4
DC8179,1,12,0.77,Bison/Yak,16,4
DC8179,2,12,0.77,Bison/Yak,16,4
DC8179,3,12,0.77,Bison/Yak,16,4
DC8180,1,12,0.836666666666667,Bison/Yak,16,4
DC8180,2,12,0.836666666666667,Bison/Yak,16,4
DC8180,3,12,0.836666666666667,Bison/Yak,16,4
DC8181,1,12,0.716666666666667,Cervidae/Gazella/Saiga,16,4
DC8181,2,12,0.716666666666667,Cervidae/Gazella/Saiga,16,4
DC8181,3,12,0.716666666666667,Cervidae/Gazella/Saiga,16,4
DC8182,1,12,0.753333333333333,Ovis/Capra,16,4
DC8182,2,12,0.753333333333333,Ovis/Capra,16,4
DC8182,3,12,0.753333333333333,Ovis/Capra,16,4
DC8183,1,12,0.73,Rhinocerotidae,16,4
DC8183,2,12,0.73,Rhinocerotidae,16,4
DC8183,3,12,0.73,Rhinocerotidae,16,4
DC8184,1,12,0.78,Equidae,16,4
DC8184,2,12,0.78,Equidae,16,4
DC8184,3,12,0.78,Equidae,16,4
DC8185,1,12,0.743333333333333,Cervidae/Gazella/Saiga,16,4
DC8185,2,12,0.743333333333333,Cervidae/Gazella/Saiga,16,4
DC8185,3,12,0.743333333333333,Cervidae/Gazella/Saiga,16,4
DC8187,1,12,0.74,Cervidae/Gazella/Saiga,16,4
DC8187,2,12,0.74,Cervidae/Gazella/Saiga,16,4
DC8187,3,12,0.74,Cervidae/Gazella/Saiga,16,4
DC8188,1,12,0.77,Bison/Yak,16,4
DC8188,2,12,0.77,Bison/Yak,16,4
DC8188,3,12,0.77,Bison/Yak,16,4
DC8189,1,12,0.77,Bison/Yak,16,4
DC8189,2,12,0.77,Bison/Yak,16,4
DC8189,3,12,0.77,Bison/Yak,16,4
DC8190,1,12,0.666666666666667,Equidae,16,4
DC8190,2,12,0.666666666666667,Equidae,16,4
DC8190,3,12,0.666666666666667,Equidae,16,4
DC8191,1,12,0.793333333333333,Canidae,16,4
DC8191,2,12,0.793333333333333,Canidae,16,4
DC8191,3,12,0.793333333333333,Canidae,16,4
DC8192,1,12,0.786666666666667,Cervidae/Gazella/Saiga,16,4
DC8192,2,12,0.786666666666667,Cervidae/Gazella/Saiga,16,4
DC8192,3,12,0.786666666666667,Cervidae/Gazella/Saiga,16,4
DC8193,1,12,0.876666666666667,Elephantidae,16,4
DC8193,2,12,0.876666666666667,Elephantidae,16,4
DC8193,3,12,0.876666666666667,Elephantidae,16,4
DC8194,1,12,0.826666666666667,Bison/Yak,16,4
DC8194,2,12,0.826666666666667,Bison/Yak,16,4
DC8194,3,12,0.826666666666667,Bison/Yak,16,4
DC8195,1,12,0.72,Ovis,16,4
DC8195,2,12,0.72,Ovis,16,4
DC8195,3,12,0.72,Ovis,16,4
DC8196,1,12,0.76,Bison/Yak,16,4
DC8196,2,12,0.76,Bison/Yak,16,4
DC8196,3,12,0.76,Bison/Yak,16,4
DC8199,1,12,0.833333333333333,Bison/Yak,16,4
DC8199,2,12,0.833333333333333,Bison/Yak,16,4
DC8199,3,12,0.833333333333333,Bison/Yak,16,4
DC8200,1,12,0.793333333333333,Bison/Yak,16,4
DC8200,2,12,0.793333333333333,Bison/Yak,16,4
DC8200,3,12,0.793333333333333,Bison/Yak,16,4
DC8201,1,12,0.596666666666667,Ursidae,16,4
DC8201,2,12,0.596666666666667,Ursidae,16,4
DC8201,3,12,0.596666666666667,Ursidae,16,4
DC8203,1,12,0.77,Equidae,16,4
DC8203,2,12,0.77,Equidae,16,4
DC8203,3,12,0.77,Equidae,16,4
DC8205,1,12,0.66,Bison/Yak,16,4
DC8205,2,12,0.66,Bison/Yak,16,4
DC8205,3,12,0.66,Bison/Yak,16,4
DC8208,1,12,0.713333333333333,Bison/Yak,16,4
DC8208,2,12,0.713333333333333,Bison/Yak,16,4
DC8208,3,12,0.713333333333333,Bison/Yak,16,4
DC8209,1,12,0.753333333333333,Bison/Yak,16,4
DC8209,2,12,0.753333333333333,Bison/Yak,16,4
DC8209,3,12,0.753333333333333,Bison/Yak,16,4
DC8211,1,12,0.823333333333333,Equidae,16,4
DC8211,2,12,0.823333333333333,Equidae,16,4
DC8211,3,12,0.823333333333333,Equidae,16,4
DC8212,1,12,0.506666666666667,Cervidae/Gazella/Saiga,16,4
DC8212,2,12,0.506666666666667,Cervidae/Gazella/Saiga,16,4
DC8212,3,12,0.506666666666667,Cervidae/Gazella/Saiga,16,4
DC8213,1,12,0.71,Bison/Yak,16,4
DC8213,2,12,0.71,Bison/Yak,16,4
DC8213,3,12,0.71,Bison/Yak,16,4
DC8214,1,12,0.796666666666667,Crocuta/Panthera/Mustelidae,16,4
DC8214,2,12,0.796666666666667,Crocuta/Panthera/Mustelidae,16,4
DC8214,3,12,0.796666666666667,Crocuta/Panthera/Mustelidae,16,4
DC8215,1,12,0.763333333333333,Capra,16,4
DC8215,2,12,0.763333333333333,Capra,16,4
DC8215,3,12,0.763333333333333,Capra,16,4
DC8216,1,12,0.743333333333333,Crocuta/Panthera,16,4
DC8216,2,12,0.743333333333333,Crocuta/Panthera,16,4
DC8216,3,12,0.743333333333333,Crocuta/Panthera,16,4
DC8217,1,12,0.826666666666667,Canidae,16,4
DC8217,2,12,0.826666666666667,Canidae,16,4
DC8217,3,12,0.826666666666667,Canidae,16,4
DC8218,1,12,0.67,Bison/Yak,16,4
DC8218,2,12,0.67,Bison/Yak,16,4
DC8218,3,12,0.67,Bison/Yak,16,4
